Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
svc,mca,7,loggraph,fa,D100,41,truncate,0.5491666666666667,0.4744877344877345,0.3166,0.5108,0.6,0.5,0.145,0.465,0.5800000000000001,0.446984126984127,5
ada,mca,16,zgraph,fa,D100,41,truncate,0.5866666666666667,0.5793540669856458,0.2389999999999999,0.3016,0.8,0.8000000000000002,0.001,0.002,0.64,0.6386967418546365,5
rfc,mca,20,graph,pca,D100,41,none,0.6253583333333333,0.6253976865240022,0.178726,0.257472,0.6505000000000003,0.6322631578947369,0.06158,0.13499,0.6110000000000001,0.59434261543186,500
rfc,mca,20,graph,pca,D100,41,meta,0.6241666666666666,0.6460216718266254,0.2176,0.227,0.6500000000000001,0.6649122807017542,0.062,0.0695,0.6290000000000002,0.6361951246208213,5
lrc,mca,20,zgraph,fa,D100,41,mega,0.5740387348969438,0.5871258725829019,0.186,0.0096,0.6,0.6666666666666666,0.0,0.0,0.6023809523809524,0.6489803314103493,5
svc,mca,20,rankgraph,fa,D100,41,mega,0.5826042407012556,0.5355120747083173,0.3006,0.315,0.6,0.6,0.0,0.001,0.6623809523809523,0.6252979878476661,5
svc,mca,20,loggraph,fa,D100,41,truncate,0.5375,0.4554248366013071,0.3041999999999999,0.5456000000000001,0.55,0.4705882352941176,0.244,0.621,0.57,0.452250233426704,5
rfc,mca,14,zgraph,pca,D100,41,mean,0.615,0.5983670715249663,0.1724,0.2807999999999999,0.65,0.631578947368421,0.065,0.149,0.6599999999999999,0.6592982456140349,5
knn,mca,16,loggraph,pca,D100,41,consensus,0.65,0.6546922358687064,0.174,0.1802,0.55,0.5263157894736842,0.247,0.396,0.59,0.5765762892078682,5
svc,mca,14,loggraph,fa,D100,41,mega,0.5894397954439795,0.5338952961010536,0.0444,0.4058,0.6533333333333333,0.6533333333333333,0.0,0.0,0.6599999999999999,0.6308277877043692,5
knn,mca,2,zgraph,fa,D100,41,truncate,0.5391666666666667,0.4575737987502694,0.3092,0.535,0.6,0.6,0.141,0.198,0.6100000000000001,0.6149197860962567,5
knn,mca,7,zgraph,fa,D100,41,none,0.4889285714285714,0.3810075638647067,0.4631942857142857,0.6920914285714285,0.5985714285714286,0.5991836734693878,0.1481999999999999,0.1818857142857142,0.6285714285714284,0.5969053296098273,175
knn,mca,7,zgraph,fa,D100,41,meta,0.5525,0.5859236326109392,0.2938,0.2818,0.65,0.72,0.071,0.027,0.6242857142857143,0.6796807397801187,5
ada,mca,12,graph,pca,D100,41,mean,0.56,0.5261904761904762,0.2714,0.3345999999999999,0.65,0.6666666666666666,0.064,0.051,0.5800000000000001,0.5294444444444444,5
svc,mca,12,graph,fa,D100,41,truncate,0.615,0.5141258741258741,0.1746,0.4665999999999999,0.6,0.6666666666666666,0.12,0.051,0.62,0.555204678362573,5
knn,mca,18,zgraph,fa,D100,41,mega,0.5718190898037172,0.525474901132239,0.3506,0.4171999999999999,0.6973684210526315,0.6666666666666666,0.0,0.0,0.6626315789473683,0.6233482705315212,5
knn,mca,16,loggraph,fa,D100,41,consensus,0.6391666666666667,0.6161904761904762,0.1282,0.2242,0.6,0.5555555555555556,0.127,0.31,0.62,0.5721981424148606,5
lrc,mca,12,rankgraph,fa,D100,41,mega,0.6146070234113712,0.6000406717590747,0.1698,0.1766,0.55,0.5263157894736842,0.042,0.228,0.5584615384615385,0.4987541520487175,5
rfc,mca,14,rankgraph,pca,D100,41,none,0.6141666666666666,0.697225672877847,0.1626,0.0913742857142857,0.7000000000000003,0.75,0.0329999999999999,0.018,0.5604285714285715,0.6405192917358332,350
rfc,mca,14,rankgraph,pca,D100,41,meta,0.5891666666666666,0.6711479786422577,0.195,0.1088,0.7,0.75,0.033,0.0179999999999999,0.5607142857142856,0.6360973084886128,5
lrc,mca,12,rankgraph,fa,D100,41,none,0.5752083333333333,0.5221934322986954,0.2309833333333333,0.4088933333333333,0.5499999999999999,0.4705882352941176,0.236,0.5870000000000001,0.52,0.4247734778121775,300
lrc,mca,12,rankgraph,fa,D100,41,meta,0.6008333333333333,0.5876190476190477,0.178,0.2698,0.5,0.4444444444444445,0.4009999999999999,0.657,0.5091666666666667,0.4323328746703359,5
svc,mca,2,zgraph,pca,D100,41,median,0.64,0.5484848484848485,0.1167999999999999,0.3911999999999999,0.65,0.631578947368421,0.062,0.137,0.6,0.531764705882353,5
svc,mca,14,rankgraph,pca,D100,41,median,0.5883333333333333,0.5623763955342902,0.2213999999999999,0.3538,0.6,0.6,0.124,0.2,0.57,0.5318421052631578,5
rfc,mca,10,rankgraph,fa,D100,41,none,0.5752333333333334,0.5567163980841999,0.294444,0.401648,0.65,0.6666666666666665,0.0459999999999999,0.08,0.6299999999999999,0.6188795321637428,250
rfc,mca,10,rankgraph,fa,D100,41,meta,0.5883333333333333,0.5710216718266254,0.2556,0.3648,0.7,0.7,0.023,0.0399999999999999,0.649,0.638280701754386,5
rfc,mca,18,loggraph,pca,D100,41,median,0.6266666666666667,0.5986842105263157,0.1866,0.2673999999999999,0.75,0.7826086956521738,0.009,0.003,0.7,0.6822360248447203,5
ada,mca,20,loggraph,pca,D100,41,truncate,0.59,0.5979539641943734,0.205,0.2726,0.8,0.8181818181818182,0.0,0.001,0.6799999999999999,0.6707455507455508,5
ada,mca,2,zgraph,fa,D100,41,consensus,0.4983333333333333,0.4538095238095238,0.4288,0.5691999999999999,0.75,0.761904761904762,0.006,0.004,0.6399999999999999,0.623921568627451,5
ada,mca,5,graph,pca,D100,41,consensus,0.5508333333333334,0.5385574229691876,0.3106,0.4084,0.55,0.5263157894736842,0.252,0.397,0.53,0.5326487574434807,5
knn,mca,20,graph,fa,D100,41,mean,0.5925,0.4954112554112554,0.2834,0.5105999999999999,0.6,0.5555555555555556,0.128,0.322,0.5800000000000001,0.5335672514619884,5
svc,mca,10,graph,pca,D100,41,mean,0.6158333333333333,0.4502673796791444,0.1608,0.5673999999999999,0.5,0.4444444444444445,0.429,0.644,0.5799999999999998,0.398095238095238,5
knn,mca,16,zgraph,pca,D100,41,mega,0.5557718327183272,0.5884385861367958,0.114,0.0628,0.638235294117647,0.5684210526315789,0.0,0.011,0.658235294117647,0.6292789427924095,5
svc,mca,18,zgraph,pca,D100,41,consensus,0.6275000000000001,0.5193939393939393,0.1376,0.442,0.65,0.631578947368421,0.06,0.145,0.61,0.5537667698658411,5
ada,mca,2,rankgraph,fa,D100,41,none,0.5538333333333333,0.5332742283516277,0.31522,0.3954,0.6049999999999999,0.5666666666666667,0.1331,0.2824,0.617,0.6177308377896613,50
ada,mca,2,rankgraph,fa,D100,41,meta,0.5241666666666667,0.5108321606154422,0.3716,0.436,0.65,0.6491228070175439,0.062,0.0945,0.615,0.6208804140475968,5
lrc,mca,2,rankgraph,pca,D100,41,mean,0.6533333333333333,0.6711764705882353,0.0992,0.13,0.6,0.6,0.141,0.198,0.63,0.6192213153203865,5
knn,mca,12,graph,fa,D100,41,none,0.5381944444444445,0.3696141358641358,0.3265966666666667,0.6728666666666667,0.5516666666666665,0.4732714138286893,0.2331333333333334,0.5791833333333334,0.5601666666666667,0.4678143274853802,300
knn,mca,12,graph,fa,D100,41,meta,0.5358333333333334,0.5740213278293773,0.3432,0.3021999999999999,0.7958333333333334,0.8305555555555556,0.00125,0.001,0.6991666666666667,0.7268566673600999,5
rfc,mca,2,graph,fa,D100,41,mega,0.5567494089834515,0.541987678469256,0.2375999999999999,0.3724,0.6833333333333333,0.6779661016949153,0.0,0.007,0.6966666666666665,0.6884622449970104,5
lrc,mca,20,graph,fa,D100,41,mega,0.6085607675906183,0.6046120892820703,0.1986,0.154,0.6023809523809524,0.6088992974238876,0.0,0.0,0.670952380952381,0.6779433292132785,5
rfc,mca,14,zgraph,pca,D100,41,median,0.5508333333333333,0.5271949103528051,0.3336,0.4404,0.65,0.631578947368421,0.065,0.149,0.6199999999999999,0.5850980392156861,5
knn,mca,18,zgraph,fa,D100,41,mean,0.475,0.3905982905982906,0.4833999999999999,0.6856,0.7,0.7,0.02,0.032,0.6100000000000001,0.6107410236822001,5
ada,mca,14,rankgraph,pca,D100,41,none,0.6151904761904762,0.68921746385261,0.1567971428571428,0.1044571428571428,0.6507142857142857,0.7408730158730157,0.0645428571428571,0.0189857142857142,0.5608571428571429,0.6375742933585297,350
ada,mca,14,rankgraph,pca,D100,41,meta,0.6166666666666667,0.6977272727272726,0.1536,0.0928,0.6500000000000001,0.7407407407407406,0.0649999999999999,0.0189999999999999,0.5978571428571426,0.6704319614133277,5
rfc,mca,10,graph,pca,D100,41,truncate,0.5891666666666666,0.5725342768686422,0.1925999999999999,0.3088,0.6,0.6,0.132,0.2,0.61,0.6178605935127673,5
knn,mca,2,rankgraph,pca,D100,41,consensus,0.625,0.6666666666666666,0.1808,0.1538,0.55,0.5714285714285713,0.263,0.254,0.55,0.5592334008702294,5
ada,mca,20,rankgraph,pca,D100,41,none,0.5775916666666667,0.6597412008281571,0.21967,0.16079,0.5504999999999999,0.6896816976127323,0.2428399999999999,0.06597,0.5799,0.6865553164077306,500
ada,mca,20,rankgraph,pca,D100,41,meta,0.5508333333333334,0.6464069264069263,0.2888,0.1824,0.5500000000000002,0.6896551724137933,0.2439999999999999,0.066,0.5515000000000001,0.6724751743786228,5
svc,mca,20,rankgraph,pca,D100,41,mega,0.5147796730632551,0.5434840111344966,0.444,0.4144,0.7714285714285715,0.7974683544303798,0.0,0.0,0.6319047619047619,0.6492579309008735,5
ada,mca,12,graph,pca,D100,41,truncate,0.5525,0.4906368760238729,0.3614,0.4921999999999999,0.5,0.5454545454545454,0.401,0.317,0.6,0.5920065101139269,5
ada,mca,10,zgraph,fa,D100,41,none,0.5877666666666667,0.5977197930724246,0.22006,0.26112,0.7989999999999998,0.7981176470588235,0.00108,0.0037199999999999,0.622,0.6176830257461837,250
ada,mca,10,zgraph,fa,D100,41,meta,0.5883333333333334,0.5903968253968254,0.2179999999999999,0.2692,0.6600000000000001,0.6421052631578947,0.0418999999999999,0.1375,0.6199999999999999,0.6062155388471178,5
ada,mca,2,zgraph,pca,D100,41,consensus,0.6383333333333334,0.6347985347985348,0.1529999999999999,0.2122,0.55,0.5263157894736842,0.263,0.388,0.57,0.534672711189739,5
rfc,mca,20,zgraph,pca,D100,41,mega,0.623624141198768,0.6166681467161448,0.0258,0.0474,0.65,0.631578947368421,0.0,0.0,0.6761904761904762,0.6545892133927158,5
svc,mca,20,loggraph,fa,D100,41,consensus,0.5491666666666667,0.4744877344877345,0.303,0.5044000000000001,0.6,0.5,0.128,0.477,0.5599999999999999,0.4198319327731092,5
rfc,mca,7,loggraph,fa,D100,41,mega,0.6156602690288714,0.5783321458664766,0.1332,0.2677999999999999,0.65625,0.6496815286624203,0.0,0.0,0.6549999999999999,0.6279636164685884,5
lrc,mca,18,zgraph,fa,D100,41,consensus,0.5766666666666667,0.5761689291101055,0.2457999999999999,0.3344,0.6,0.6666666666666666,0.15,0.064,0.5900000000000001,0.6434782608695653,5
rfc,mca,16,zgraph,pca,D100,41,none,0.5891458333333333,0.5596338201272413,0.197025,0.359535,0.6987500000000001,0.6987500000000001,0.018375,0.0380249999999999,0.6496250000000001,0.6327905701754384,400
rfc,mca,16,zgraph,pca,D100,41,meta,0.5883333333333333,0.5585502217081165,0.1984,0.362,0.65,0.631578947368421,0.061,0.134,0.65,0.6373774509803922,5
lrc,mca,20,rankgraph,pca,D100,41,consensus,0.64,0.6521288515406163,0.1112,0.1816,0.6,0.6,0.128,0.191,0.58,0.5674509803921568,5
ada,mca,5,rankgraph,fa,D100,41,none,0.5501333333333335,0.5470253181974545,0.2934639999999999,0.3918799999999999,0.6,0.634909090909091,0.136,0.10452,0.6184,0.6296073213336371,125
ada,mca,5,rankgraph,fa,D100,41,meta,0.565,0.5669762641898866,0.2454,0.3362,0.65,0.6666666666666666,0.065,0.054,0.5900000000000001,0.6173830375364903,5
ada,mca,18,loggraph,fa,D100,41,mean,0.5641666666666667,0.5517126148705096,0.2604,0.3464,0.7,0.7,0.02,0.032,0.65,0.6266666666666666,5
knn,mca,2,rankgraph,pca,D100,41,mega,0.5147281323877069,0.583081251496528,0.4064,0.2292,0.65,0.6666666666666666,0.007,0.008,0.5966666666666667,0.6105186183592912,5
svc,mca,7,rankgraph,pca,D100,41,consensus,0.6133333333333333,0.6127260458839405,0.1803999999999999,0.2414,0.55,0.5263157894736842,0.257,0.383,0.54,0.4765049879600963,5
rfc,mca,18,loggraph,pca,D100,41,mega,0.6186251519888831,0.6254614726530237,0.0236,0.0266,0.7921052631578948,0.8087167070217918,0.0,0.0,0.6731578947368422,0.6616925208279253,5
knn,mca,7,graph,fa,D100,41,median,0.5133333333333334,0.3265268065268065,0.4002,0.7884,0.55,0.4705882352941176,0.257,0.59,0.54,0.4575210084033613,5
knn,mca,7,rankgraph,pca,D100,41,mega,0.4337573818897638,0.4663311265620697,0.6499999999999999,0.4878,0.5625,0.573170731707317,0.041,0.061,0.6224999999999999,0.6368090443531855,5
knn,mca,12,zgraph,fa,D100,41,mega,0.5922603121516165,0.5551755795616773,0.1712,0.3352,0.75,0.7368421052631577,0.0,0.0,0.7246153846153847,0.7051763313618334,5
ada,mca,20,loggraph,fa,D100,41,mega,0.6083214877990997,0.5401615073901479,0.0546,0.3996,0.6952380952380952,0.6831683168316831,0.0,0.0,0.6590476190476191,0.6399183107522639,5
rfc,mca,7,zgraph,fa,D100,41,mega,0.644501312335958,0.654300167996263,0.051,0.0672,0.68125,0.6577181208053692,0.0,0.0,0.66875,0.6453515281563185,5
ada,mca,12,graph,pca,D100,41,consensus,0.5241666666666667,0.4843137254901961,0.3541999999999999,0.5024,0.6,0.6363636363636365,0.12,0.093,0.58,0.5473684210526315,5
knn,mca,16,rankgraph,fa,D100,41,none,0.6391666666666665,0.6371193084521258,0.121995,0.178265,0.5993749999999999,0.5990789473684209,0.1285,0.2004749999999999,0.599625,0.5782288441692465,400
knn,mca,16,rankgraph,fa,D100,41,meta,0.6391666666666667,0.6425887837652544,0.1216,0.1714,0.6,0.6,0.127,0.198,0.5900000000000001,0.5727141382868937,5
svc,mca,16,graph,pca,D100,41,median,0.6158333333333333,0.4631818181818182,0.151,0.5214,0.65,0.588235294117647,0.061,0.241,0.5799999999999998,0.398095238095238,5
rfc,mca,14,graph,fa,D100,41,median,0.615,0.6089420383538031,0.167,0.2764,0.7,0.7272727272727272,0.033,0.024,0.6599999999999999,0.6618894830659536,5
ada,mca,20,rankgraph,fa,D100,41,ref,0.59,0.6203634085213032,0.305,0.2862,0.55,0.608695652173913,0.244,0.168,0.54,0.5891774891774891,5
svc,mca,18,graph,pca,D100,41,truncate,0.6025,0.4424242424242424,0.1762,0.5861999999999999,0.55,0.4705882352941176,0.275,0.599,0.5599999999999999,0.3872527472527472,5
rfc,mca,14,loggraph,fa,D100,41,mean,0.6266666666666667,0.6023809523809524,0.1536,0.289,0.7,0.7,0.033,0.037,0.65,0.618080495356037,5
rfc,mca,7,graph,pca,D100,41,none,0.5984047619047619,0.5872946285126736,0.2953999999999999,0.3569657142857143,0.6514285714285714,0.6666666666666666,0.0697142857142857,0.0469714285714285,0.6120000000000001,0.6114179253838696,175
rfc,mca,7,graph,pca,D100,41,meta,0.6108333333333333,0.6012759462759464,0.298,0.3598,0.65,0.6666666666666666,0.071,0.0459999999999999,0.6471428571428571,0.6533068602241535,5
knn,mca,7,loggraph,pca,D100,41,none,0.5871428571428572,0.5992712183388875,0.23176,0.2507542857142857,0.5514285714285716,0.5284210526315789,0.2537999999999999,0.3771999999999999,0.550857142857143,0.5161710336447177,175
knn,mca,7,loggraph,pca,D100,41,meta,0.625,0.6593137254901962,0.2234,0.1903999999999999,0.5499999999999999,0.5263157894736842,0.257,0.383,0.5914285714285715,0.5750877192982456,5
svc,mca,2,graph,fa,D100,41,mega,0.6344385342789598,0.5671724355934882,0.074,0.3177999999999999,0.6,0.6129032258064516,0.05,0.053,0.5966666666666667,0.5495778847785391,5
lrc,mca,18,rankgraph,fa,D100,41,mean,0.575,0.5326540126540127,0.2438,0.4167999999999999,0.55,0.4705882352941176,0.275,0.599,0.51,0.4199690402476779,5
rfc,mca,7,zgraph,pca,D100,41,mean,0.6641666666666667,0.6493927125506074,0.104,0.1612,0.7,0.6666666666666665,0.026,0.08,0.6499999999999999,0.6239473684210527,5
ada,mca,5,zgraph,fa,D100,41,none,0.5259333333333335,0.5193486597337988,0.3826239999999999,0.4429040000000001,0.554,0.4770278637770897,0.24452,0.57952,0.58,0.5768545315858816,125
ada,mca,5,zgraph,fa,D100,41,meta,0.5483333333333333,0.5172527472527473,0.3406,0.4648,0.6,0.5555555555555556,0.136,0.322,0.596,0.5849101541733122,5
ada,mca,20,zgraph,pca,D100,41,consensus,0.5616666666666668,0.5595848595848596,0.2912,0.3524,0.6,0.6,0.128,0.191,0.57,0.5401108269394714,5
svc,mca,20,graph,fa,D100,41,mean,0.6033333333333333,0.4848484848484847,0.2133999999999999,0.4913999999999999,0.65,0.6956521739130435,0.062,0.045,0.64,0.5864052287581699,5
rfc,mca,7,graph,pca,D100,41,consensus,0.6008333333333333,0.5741147741147742,0.1961999999999999,0.3322,0.6,0.6,0.145,0.18,0.56,0.569172932330827,5
knn,mca,10,graph,pca,D100,41,consensus,0.6541666666666666,0.5411764705882354,0.092,0.4136,0.6,0.4285714285714285,0.132,0.69,0.5599999999999999,0.4616666666666666,5
knn,mca,12,rankgraph,fa,D100,41,median,0.5891666666666666,0.5682475419317525,0.242,0.3744,0.6,0.6,0.12,0.185,0.6,0.5726315789473684,5
svc,mca,7,graph,fa,D100,41,consensus,0.6158333333333333,0.5237076648841354,0.199,0.4268,0.6,0.6363636363636365,0.145,0.096,0.5599999999999999,0.4936321195144724,5
knn,mca,14,zgraph,fa,D100,41,mean,0.4991666666666667,0.4066666666666666,0.4228,0.6244,0.6,0.5555555555555556,0.124,0.32,0.57,0.5420733652312599,5
lrc,mca,14,rankgraph,fa,D100,41,consensus,0.6133333333333334,0.6009523809523809,0.1631999999999999,0.2408,0.55,0.4705882352941176,0.248,0.626,0.5199999999999999,0.413235294117647,5
knn,mca,18,rankgraph,pca,D100,41,truncate,0.6258333333333334,0.6617320261437909,0.173,0.1616,0.55,0.5714285714285713,0.275,0.258,0.5599999999999999,0.5724310776942355,5
rfc,mca,12,loggraph,pca,D100,41,median,0.5900000000000001,0.5823626373626374,0.2112,0.3017999999999999,0.75,0.7826086956521738,0.004,0.002,0.73,0.7354431533378902,5
svc,mca,7,loggraph,fa,D100,41,mega,0.6148810695538057,0.5639370438675305,0.009,0.3239999999999999,0.68125,0.6530612244897959,0.0,0.0,0.6637500000000001,0.6098123171291292,5
lrc,mca,12,rankgraph,fa,D100,41,consensus,0.6266666666666667,0.604029304029304,0.1328,0.2406,0.55,0.4705882352941176,0.236,0.587,0.51,0.4088235294117647,5
ada,mca,7,graph,pca,D100,41,mega,0.5174048556430446,0.5201568266065595,0.489,0.4164,0.58125,0.5732484076433121,0.013,0.059,0.5137499999999999,0.5231900530753036,5
ada,mca,2,rankgraph,pca,D100,41,mega,0.566371158392435,0.6570325326847066,0.184,0.1062,0.55,0.6896551724137931,0.184,0.003,0.55,0.6618452622428281,5
knn,mca,12,loggraph,pca,D100,41,none,0.5872916666666667,0.5212010212010211,0.2337966666666667,0.44148,0.6483333333333332,0.5862745098039213,0.0668666666666666,0.2271,0.6096666666666669,0.5377979589496619,300
knn,mca,12,loggraph,pca,D100,41,meta,0.6,0.5741880341880341,0.206,0.3006,0.5958333333333332,0.5938596491228069,0.1296666666666667,0.2001666666666667,0.6083333333333334,0.5860400183465199,5
svc,mca,5,zgraph,fa,D100,41,truncate,0.6399999999999999,0.5728918140682847,0.1068,0.317,0.5,0.5454545454545454,0.426,0.351,0.6,0.5740213278293773,5
knn,mca,5,rankgraph,fa,D100,41,truncate,0.5991666666666667,0.5984737484737485,0.2288,0.2858,0.6,0.6,0.136,0.189,0.62,0.5804334365325078,5
ada,mca,7,graph,pca,D100,41,mean,0.615,0.6097478991596639,0.139,0.2426,0.5,0.3749999999999999,0.416,0.825,0.5599999999999999,0.5198486412108704,5
knn,mca,14,graph,pca,D100,41,mega,0.5744044630404462,0.5479733422070757,0.3124,0.5784,0.6366666666666667,0.5886792452830187,0.0,0.002,0.6166666666666667,0.6008652062758861,5
ada,mca,7,zgraph,pca,D100,41,none,0.5895714285714285,0.5858361287834971,0.23176,0.2946285714285715,0.6942857142857142,0.6926984126984126,0.0371428571428571,0.0466857142857142,0.6665714285714287,0.6566995538247197,175
ada,mca,7,zgraph,pca,D100,41,meta,0.6024999999999999,0.5976470588235293,0.223,0.2584,0.6571428571428571,0.6413533834586467,0.0645714285714285,0.119,0.65,0.6319426909519789,5
knn,mca,12,zgraph,fa,D100,41,none,0.50125,0.405279981456452,0.4253599999999999,0.6328733333333333,0.5499999999999999,0.5270676691729324,0.236,0.3648166666666667,0.5606666666666668,0.5294625210368915,300
knn,mca,12,zgraph,fa,D100,41,meta,0.5133333333333333,0.5107390648567118,0.3742,0.449,0.5541666666666666,0.6443589743589743,0.2263333333333332,0.0838333333333333,0.59,0.6515273089765842,5
ada,mca,2,zgraph,pca,D100,41,mega,0.6005614657210401,0.6105051331647078,0.1552,0.1572,0.75,0.7368421052631577,0.0,0.001,0.5933333333333334,0.578755980861244,5
lrc,mca,16,zgraph,fa,D100,41,consensus,0.5391666666666667,0.555052790346908,0.314,0.36,0.6,0.6666666666666666,0.127,0.06,0.6100000000000001,0.6666666666666666,5
ada,mca,10,loggraph,fa,D100,41,truncate,0.6799999999999999,0.6652255639097745,0.0594,0.1492,0.65,0.6666666666666666,0.046,0.08,0.6599999999999999,0.6570334928229664,5
svc,mca,7,zgraph,fa,D100,41,consensus,0.6283333333333333,0.5758888170652876,0.1452,0.3299999999999999,0.55,0.5714285714285713,0.257,0.246,0.56,0.5305263157894737,5
svc,mca,16,rankgraph,fa,D100,41,truncate,0.575,0.5663157894736841,0.2352,0.3148,0.55,0.5263157894736842,0.247,0.396,0.55,0.4934984520123839,5
ada,mca,10,rankgraph,pca,D100,41,truncate,0.4633333333333332,0.5872536840823286,0.5104000000000001,0.3102,0.55,0.6666666666666667,0.262,0.08,0.59,0.6876190476190477,5
rfc,mca,2,zgraph,fa,D100,41,mean,0.5625,0.5343589743589743,0.2552,0.4354,0.7,0.6666666666666665,0.02,0.088,0.6900000000000001,0.6556587547299622,5
lrc,mca,5,rankgraph,fa,D100,41,mean,0.5616666666666668,0.5123076923076922,0.2738,0.4624,0.55,0.4705882352941176,0.252,0.598,0.5199999999999999,0.4243808049535603,5
rfc,mca,18,zgraph,pca,D100,41,none,0.6141666666666666,0.5989088211982948,0.1489866666666666,0.2366133333333333,0.6500000000000001,0.6319688109161793,0.06,0.1440999999999999,0.6396666666666666,0.5971116789795842,450
rfc,mca,18,zgraph,pca,D100,41,meta,0.6141666666666666,0.5989348370927319,0.1488,0.236,0.6055555555555555,0.6037037037037037,0.1427777777777777,0.1932222222222222,0.6411111111111111,0.6084585101096969,5
svc,mca,2,zgraph,pca,D100,41,truncate,0.6275000000000001,0.5382284382284382,0.1254,0.4192,0.65,0.631578947368421,0.062,0.137,0.59,0.5102941176470588,5
knn,mca,20,loggraph,pca,D100,41,mega,0.612330016583748,0.5956714913347095,0.179,0.0276,0.7095238095238096,0.6573033707865168,0.0,0.0,0.6685714285714285,0.6059465765037613,5
svc,mca,7,rankgraph,pca,D100,41,truncate,0.6,0.5917736649315597,0.2252,0.2981999999999999,0.6,0.6,0.145,0.18,0.5800000000000001,0.5416030271757826,5
rfc,mca,18,rankgraph,pca,D100,41,median,0.525,0.5633613445378152,0.3346,0.3266,0.65,0.7200000000000001,0.06,0.029,0.59,0.6469501512979774,5
svc,mca,20,loggraph,fa,D100,41,median,0.5625,0.471111111111111,0.2632,0.5148,0.55,0.4705882352941176,0.244,0.621,0.57,0.4398319327731091,5
lrc,mca,7,zgraph,pca,D100,41,none,0.5651190476190476,0.5857543017206882,0.2504,0.2932342857142857,0.6499999999999999,0.6956521739130435,0.071,0.0369999999999999,0.6491428571428571,0.6951653679653678,175
lrc,mca,7,zgraph,pca,D100,41,meta,0.5883333333333334,0.6183792815371764,0.2104,0.211,0.65,0.6956521739130436,0.071,0.037,0.6671428571428571,0.7159036615558355,5
lrc,mca,16,rankgraph,pca,D100,41,truncate,0.6275000000000001,0.6354621848739497,0.1296,0.1841999999999999,0.55,0.5263157894736842,0.247,0.396,0.6000000000000001,0.5899627857522595,5
ada,mca,7,rankgraph,pca,D100,41,truncate,0.5,0.6008695652173912,0.423,0.2646,0.5,0.6428571428571429,0.416,0.092,0.5599999999999999,0.659108979344914,5
knn,mca,10,rankgraph,fa,D100,41,mega,0.5781255411255412,0.6127994098924331,0.3034,0.2301999999999999,0.5681818181818182,0.5957446808510639,0.019,0.003,0.5481818181818181,0.5804500625125364,5
rfc,mca,20,loggraph,pca,D100,41,none,0.62545,0.6739576883384932,0.1700799999999999,0.13785,0.748,0.7595488721804512,0.00838,0.0108799999999999,0.6495000000000002,0.6569602339181287,500
rfc,mca,20,loggraph,pca,D100,41,meta,0.5883333333333333,0.6498039215686274,0.1896,0.1518,0.7474999999999999,0.7601731601731604,0.0067,0.0075,0.7270000000000001,0.7369515151515152,5
svc,mca,20,graph,pca,D100,41,mean,0.6291666666666667,0.4793582887700535,0.1334,0.5075999999999999,0.65,0.588235294117647,0.062,0.242,0.5799999999999998,0.398095238095238,5
ada,mca,16,rankgraph,fa,D100,41,median,0.5283333333333333,0.471606824548001,0.3656,0.537,0.7,0.6666666666666665,0.017,0.094,0.5900000000000001,0.5983306091315244,5
rfc,mca,7,loggraph,fa,D100,41,mean,0.6533333333333333,0.6128205128205128,0.0984,0.2755999999999999,0.65,0.6666666666666666,0.071,0.046,0.7,0.6865497076023392,5
ada,mca,2,rankgraph,pca,D100,41,none,0.60175,0.6799866310160428,0.25918,0.1534599999999999,0.655,0.7230000000000001,0.0578,0.027,0.5730000000000001,0.6457206252018846,50
ada,mca,2,rankgraph,pca,D100,41,meta,0.6275000000000001,0.7101604278074867,0.2028,0.1016,0.65,0.7407407407407407,0.062,0.013,0.625,0.7042139644463482,5
rfc,mca,18,loggraph,pca,D100,41,mean,0.6258333333333334,0.6105844155844156,0.19,0.2596,0.6,0.6,0.15,0.199,0.6299999999999999,0.6187795575896262,5
svc,mca,5,graph,pca,D100,41,mean,0.6158333333333333,0.4715151515151515,0.1536,0.5266,0.5,0.4444444444444445,0.426,0.648,0.54,0.3778571428571428,5
rfc,mca,18,loggraph,fa,D100,41,mega,0.586873371547681,0.5306950423237226,0.0582,0.3316,0.6578947368421053,0.6408839779005525,0.0,0.0,0.656842105263158,0.6287372122962378,5
svc,mca,10,rankgraph,fa,D100,41,none,0.5745166666666667,0.52621322537112,0.30204,0.4078159999999999,0.6000000000000001,0.6000000000000001,0.132,0.1999999999999999,0.5198,0.4372108703130375,250
svc,mca,10,rankgraph,fa,D100,41,meta,0.5625,0.5419002050580998,0.3021999999999999,0.4019999999999999,0.505,0.4526315789473685,0.4122999999999999,0.618,0.531,0.4574888200894394,5
ada,mca,10,zgraph,fa,D100,41,mega,0.6237056277056278,0.6513724820757938,0.1996,0.1986,0.5681818181818182,0.5026178010471205,0.019,0.486,0.5827272727272728,0.5812404231599422,5
lrc,mca,2,zgraph,pca,D100,41,none,0.6233333333333334,0.6392763772175537,0.15818,0.1875,0.6500000000000001,0.6956521739130433,0.062,0.0419999999999999,0.6399999999999999,0.6793675889328062,50
